id;vendor;model;year;modification;lz;pcd;dia;bolt;create_time;description;id;carmodel;spectype;front_width;front_profile;front_diameter;back_width;back_profile;back_diameter;create_time
"67";"Acura";"Integra";"1995";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"183";"67";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"68";"Acura";"Integra";"1995";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"186";"68";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"69";"Acura";"Integra";"1996";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"189";"69";"DEFAULT";"175";"65";"14";\N;\N;\N;"2020-10-30 18:25:36"
"70";"Acura";"Integra";"1996";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"192";"70";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"71";"Acura";"Integra";"1996";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"195";"71";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"72";"Acura";"Integra";"1996";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"198";"72";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"73";"Acura";"Integra";"1997";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"201";"73";"DEFAULT";"175";"65";"14";\N;\N;\N;"2020-10-30 18:25:36"
"74";"Acura";"Integra";"1997";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"204";"74";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"75";"Acura";"Integra";"1997";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"207";"75";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"76";"Acura";"Integra";"1997";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"210";"76";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"77";"Acura";"Integra";"1997";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"213";"77";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"78";"Acura";"Integra";"1998";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"216";"78";"DEFAULT";"175";"65";"14";\N;\N;\N;"2020-10-30 18:25:36"
"79";"Acura";"Integra";"1998";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"219";"79";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"80";"Acura";"Integra";"1998";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"222";"80";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"81";"Acura";"Integra";"1998";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"225";"81";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"82";"Acura";"Integra";"1998";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"228";"82";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"83";"Acura";"Integra";"1999";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"231";"83";"DEFAULT";"175";"65";"14";\N;\N;\N;"2020-10-30 18:25:36"
"84";"Acura";"Integra";"1999";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"234";"84";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:36"
"85";"Acura";"Integra";"1999";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"237";"85";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:36"
"86";"Acura";"Integra";"1999";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"240";"86";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"87";"Acura";"Integra";"1999";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"243";"87";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"88";"Acura";"Integra";"2000";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"246";"88";"DEFAULT";"175";"65";"14";\N;\N;\N;"2020-10-30 18:25:37"
"89";"Acura";"Integra";"2000";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"249";"89";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"90";"Acura";"Integra";"2000";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"252";"90";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"91";"Acura";"Integra";"2000";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"255";"91";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"92";"Acura";"Integra";"2000";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:26";"Default";"258";"92";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"93";"Acura";"Integra";"2001";"1.6i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Default";"261";"93";"DEFAULT";"175";"65";"14";\N;\N;\N;"2020-10-30 18:25:37"
"94";"Acura";"Integra";"2001";"1.8i DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Default";"264";"94";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"95";"Acura";"Integra";"2001";"1.8i GSR DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Default";"267";"95";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"96";"Acura";"Integra";"2001";"1.8i LS DB/DC (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Default";"270";"96";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"97";"Acura";"Integra";"2001";"1.8i Type R DB/DC (USDM)";"5";"114.300";"64.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Default";"273";"97";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"98";"Acura";"Integra";"1990";"1.6i DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Default";"276";"98";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"99";"Acura";"Integra";"1990";"1.7i GS-R DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Default";"279";"99";"DEFAULT";"195";"55";"15";\N;\N;\N;"2020-10-30 18:25:37"
"100";"Acura";"Integra";"1990";"1.8i DA (USDM)";"4";"100.000";"56.100";"nuts:12*1.5";"2020-10-21 14:05:27";"Default";"282";"100";"DEFAULT";"195";"60";"14";\N;\N;\N;"2020-10-30 18:25:37"
"10000";"BMW";"7 Series";"2011";"740i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46629";"10000";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:20"
"10001";"BMW";"7 Series";"2011";"750Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46635";"10001";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:20"
"10002";"BMW";"7 Series";"2011";"750Li xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46641";"10002";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:21"
"10003";"BMW";"7 Series";"2011";"750i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46647";"10003";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:21"
"10004";"BMW";"7 Series";"2011";"750i xDrive V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46653";"10004";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:21"
"10005";"BMW";"7 Series";"2011";"760Li V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46659";"10005";"DEFAULT";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:22"
"10006";"BMW";"7 Series";"2011";"760i V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46664";"10006";"DEFAULT";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:22"
"10007";"BMW";"7 Series";"2011";"ActiveHybrid 7 V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46669";"10007";"DEFAULT";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:22"
"10008";"BMW";"7 Series";"2011";"ActiveHybrid 7L V (F01/F02/F03/F04) (EDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46675";"10008";"DEFAULT";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:23"
"10009";"BMW";"7 Series";"2011";"740Li (ABA-KB30) V (F01/F02/F03/F04) (JDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46681";"10009";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:23"
"10010";"BMW";"7 Series";"2011";"740i (ABA-KA30) V (F01/F02/F03/F04) (JDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46687";"10010";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:23"
"10011";"BMW";"7 Series";"2011";"750Li (ABA-KB44) V (F01/F02/F03/F04) (JDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46693";"10011";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:24"
"10012";"BMW";"7 Series";"2011";"750i (ABA-KA44) V (F01/F02/F03/F04) (JDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46699";"10012";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:24"
"10013";"BMW";"7 Series";"2011";"760Li (ABA-KB60) V (F01/F02/F03/F04) (JDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46705";"10013";"DEFAULT";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:24"
"10014";"BMW";"7 Series";"2011";"ActiveHybrid 7 (DAA-KX44) V (F01/F02/F03/F04) (JDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46710";"10014";"DEFAULT";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:25"
"10015";"BMW";"7 Series";"2011";"ActiveHybrid 7L (DAA-KX44L) V (F01/F02/F03/F04) (JDM)";"5";"120.000";"72.600";"bolt:14*1.25";"2020-10-21 14:17:13";"Default";"46716";"10015";"DEFAULT";"245";"45";"19";"275";"40";"19";"2020-10-30 19:50:25"
"10016";"BMW";"7 Series";"2005";"745Li IV (E65/E66/E67/E68) (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46722";"10016";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:25"
"10017";"BMW";"7 Series";"2005";"745i IV (E65/E66/E67/E68) (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46728";"10017";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:26"
"10018";"BMW";"7 Series";"2005";"760Li IV (E65/E66/E67/E68) (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46734";"10018";"DEFAULT";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:26"
"10019";"BMW";"7 Series";"2005";"760i IV (E65/E66/E67/E68) (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46738";"10019";"DEFAULT";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:26"
"10020";"BMW";"7 Series";"2005";"730Ld IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46742";"10020";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:27"
"10021";"BMW";"7 Series";"2005";"730Li IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46750";"10021";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:27"
"10022";"BMW";"7 Series";"2005";"730Li IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46757";"10022";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:28"
"10023";"BMW";"7 Series";"2005";"730d IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46765";"10023";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:28"
"10024";"BMW";"7 Series";"2005";"730d IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46772";"10024";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:28"
"10025";"BMW";"7 Series";"2005";"730i IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46780";"10025";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:29"
"10026";"BMW";"7 Series";"2005";"730i IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46787";"10026";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:29"
"10027";"BMW";"7 Series";"2005";"735Li IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46795";"10027";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:30"
"10028";"BMW";"7 Series";"2005";"735i IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46802";"10028";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:30"
"10029";"BMW";"7 Series";"2005";"740Li IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46809";"10029";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:31"
"10030";"BMW";"7 Series";"2005";"740d IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46817";"10030";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:31"
"10031";"BMW";"7 Series";"2005";"740i IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46823";"10031";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:31"
"10032";"BMW";"7 Series";"2005";"745Li IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46831";"10032";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:32"
"10033";"BMW";"7 Series";"2005";"745d IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46837";"10033";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:32"
"10034";"BMW";"7 Series";"2005";"745i IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46844";"10034";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:33"
"10035";"BMW";"7 Series";"2005";"750Li IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46850";"10035";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:33"
"10036";"BMW";"7 Series";"2005";"750i IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46857";"10036";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:33"
"10037";"BMW";"7 Series";"2005";"760Li IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:17";"Default";"46864";"10037";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:34"
"10038";"BMW";"7 Series";"2005";"760i IV (E65/E66/E67/E68) (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:18";"Default";"46868";"10038";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:34"
"10039";"BMW";"7 Series";"2005";"735i (GH-GL36) IV (E65/E66/E67/E68) (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:18";"Default";"46872";"10039";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:34"
"10040";"BMW";"7 Series";"2005";"740i (ABA-HL40) IV (E65/E66/E67/E68) Facelift (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:18";"Default";"46879";"10040";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:35"
"10041";"BMW";"7 Series";"2005";"745Li (GH-GN44) IV (E65/E66/E67/E68) (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:18";"Default";"46887";"10041";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:35"
"10042";"BMW";"7 Series";"2005";"745i (GH-GL44) IV (E65/E66/E67/E68) (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:18";"Default";"46893";"10042";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:35"
"10043";"BMW";"7 Series";"2005";"750Li (ABA-HN48) IV (E65/E66/E67/E68) Facelift (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:18";"Default";"46899";"10043";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:36"
"10044";"BMW";"7 Series";"2005";"750i (ABA-HL48) IV (E65/E66/E67/E68) Facelift (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:18";"Default";"46906";"10044";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:36"
"10045";"BMW";"7 Series";"2005";"760Li (GH-GN60) IV (E65/E66/E67/E68) (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:18";"Default";"46913";"10045";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:37"
"10046";"BMW";"7 Series";"2006";"750Li IV (E65/E66/E67/E68) Facelift (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46917";"10046";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:37"
"10047";"BMW";"7 Series";"2006";"750i IV (E65/E66/E67/E68) Facelift (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46923";"10047";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:37"
"10048";"BMW";"7 Series";"2006";"760Li IV (E65/E66/E67/E68) Facelift (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46929";"10048";"DEFAULT";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:38"
"10049";"BMW";"7 Series";"2006";"760i IV (E65/E66/E67/E68) Facelift (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46934";"10049";"DEFAULT";"245";"40";"20";"275";"35";"20";"2020-10-30 19:50:38"
"10050";"BMW";"7 Series";"2006";"730Ld IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46939";"10050";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:39"
"10051";"BMW";"7 Series";"2006";"730Li IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46947";"10051";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:40"
"10052";"BMW";"7 Series";"2006";"730d IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46955";"10052";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:40"
"10053";"BMW";"7 Series";"2006";"730i IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46963";"10053";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:41"
"10054";"BMW";"7 Series";"2006";"740Li IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46971";"10054";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:42"
"10055";"BMW";"7 Series";"2006";"740i IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46979";"10055";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:43"
"10056";"BMW";"7 Series";"2006";"745d IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46987";"10056";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:43"
"10057";"BMW";"7 Series";"2006";"750Li IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"46994";"10057";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:44"
"10058";"BMW";"7 Series";"2006";"750i IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"47001";"10058";"DEFAULT";"245";"55";"17";\N;\N;\N;"2020-10-30 19:50:45"
"10059";"BMW";"7 Series";"2006";"760Li IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"47008";"10059";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:46"
"10060";"BMW";"7 Series";"2006";"760i IV (E65/E66/E67/E68) Facelift (EDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"47013";"10060";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:47"
"10061";"BMW";"7 Series";"2006";"740i (ABA-HL40) IV (E65/E66/E67/E68) Facelift (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"47018";"10061";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:49"
"10062";"BMW";"7 Series";"2006";"750Li (ABA-HN48) IV (E65/E66/E67/E68) Facelift (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"47026";"10062";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:51"
"10063";"BMW";"7 Series";"2006";"750i (ABA-HL48) IV (E65/E66/E67/E68) Facelift (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"47033";"10063";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:53"
"10064";"BMW";"7 Series";"2006";"760Li (ABA-GN60) IV (E65/E66/E67/E68) Facelift (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"47040";"10064";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:55"
"10065";"BMW";"7 Series";"2006";"760Li (GH-GN60) IV (E65/E66/E67/E68) Facelift (JDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:19";"Default";"47044";"10065";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:56"
"10066";"BMW";"7 Series";"2007";"750Li IV (E65/E66/E67/E68) Facelift (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:20";"Default";"47048";"10066";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:50:58"
"10067";"BMW";"7 Series";"2007";"750i IV (E65/E66/E67/E68) Facelift (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:20";"Default";"47054";"10067";"DEFAULT";"245";"50";"18";\N;\N;\N;"2020-10-30 19:51:00"
"10068";"BMW";"7 Series";"2007";"760Li IV (E65/E66/E67/E68) Facelift (USDM)";"5";"120.000";"72.600";"bolt:14*1.5";"2020-10-21 14:17:20";"Default";"47060";"10068";"DEFAULT";"245";"40";"20";"275";"35";"20";"2020-10-30 19:51:00"
